,TRANS_CIS,WEIGHT_CISGENDER_TRANSPOP,Q88,HINC_I,AGE,Q85,RACE_RECODE_CAT5,Q93,SEX,GENDER_IDENTITY,POVERTYCAT_I,Q99,Q200,Q205_I,GEDUCATION,HINC_I_means,HINC_I_strat,CURRENT_SEX
1053,0,0.9818631355793,0,7,-0.9669874578661698,1,1,5,1,2,1,0,1,9,4,-0.7376871169953584,0,1
1054,0,1.3352117969248,0,12,-1.0263870218537248,1,1,3,1,2,4,0,1,3,5,1.1564240988051058,2,1
1055,0,1.1121065853438,0,10,-0.6699896379283953,1,5,3,0,1,4,0,1,3,5,-0.053702511289635234,1,0
1056,0,1.5293725784574,0,13,0.2804033858724833,1,1,4,0,1,4,0,1,5,6,1.6825661031941237,2,0
1057,0,0.2393923199156,0,11,0.16160425789737348,1,1,3,0,1,4,0,0,1,5,0.2619826913437755,1,0
1058,0,0.3226168876065,0,13,0.3992025138475931,1,1,2,0,1,4,0,1,2,4,1.6825661031941237,2,0
1059,0,2.5227140920937,0,7,0.042805129922263666,1,4,4,1,2,2,0,1,4,2,-0.7376871169953584,0,1
1060,0,0.6861748107559,0,12,-0.3729918179906207,1,1,2,1,2,4,0,1,4,6,1.1564240988051058,2,1
1061,0,1.3002062441964,0,9,-1.0263870218537248,1,1,1,1,2,3,1,1,3,5,-0.3167735134841442,1,1
1063,0,5.0940109957208,0,12,-0.6105900739408403,1,1,4,1,2,4,0,1,5,4,1.1564240988051058,2,1
1064,0,0.8384443501974,0,4,0.8743990257480324,0,1,2,1,2,2,0,1,2,4,-1.1059865200676708,0,1
1065,0,1.7958292403761,1,1,0.2804033858724833,0,2,2,1,2,1,0,1,3,1,-1.4216717227010816,0,1
1067,0,0.7687614986352,0,12,1.111997281698252,1,1,4,0,1,4,0,1,2,5,1.1564240988051058,2,0
1068,0,0.2393923199156,0,11,1.111997281698252,1,1,4,1,2,4,0,1,1,6,0.2619826913437755,1,1
1069,0,0.2393923199156,0,9,1.111997281698252,1,1,2,1,2,4,0,0,1,5,-0.3167735134841442,1,1
1070,0,0.7147583944888,0,7,1.111997281698252,1,1,2,1,2,3,0,1,1,2,-0.7376871169953584,0,1
1071,0,0.7378490554691,0,12,0.6368007697978127,1,4,3,1,2,4,0,1,2,6,1.1564240988051058,2,1
1072,0,2.9676381903631,1,7,-0.7887887659035051,1,2,5,1,2,2,0,1,3,4,-0.7376871169953584,0,1
1074,0,0.7198826201365,0,9,-0.3135922540030658,0,1,4,0,1,3,0,1,3,4,-0.3167735134841442,1,0
1075,0,0.2663658488942,0,6,1.111997281698252,1,1,4,0,1,3,1,1,1,3,-0.8955297183120637,0,0
1076,0,0.5189752529236,0,13,1.111997281698252,1,1,3,0,1,4,0,0,2,6,1.6825661031941237,2,0
1077,0,1.2282846469294,0,13,0.2210038218849284,1,1,3,1,2,4,0,1,5,4,1.6825661031941237,2,1
1078,0,0.2884565835755,0,11,1.111997281698252,1,1,4,0,1,4,0,1,1,5,0.2619826913437755,1,0
1079,0,0.3265891430806,0,2,0.6962003337853676,1,1,1,0,1,1,0,1,1,4,-1.316443321823278,0,0
1080,0,0.4268131697556,0,9,0.8149994617604774,1,1,4,1,2,4,1,1,2,6,-0.3167735134841442,1,1
1081,0,0.2652655629917,0,9,1.052597717710697,1,1,3,1,2,4,0,1,1,5,-0.3167735134841442,1,1
1082,0,6.2997978925164,0,7,-1.6203826617292738,0,4,5,0,1,2,0,0,4,2,-0.7376871169953584,0,0
1083,0,0.25908908582,0,13,0.6962003337853676,1,1,4,1,2,4,1,1,2,6,1.6825661031941237,2,1
1085,0,0.8657299147954,0,4,-1.560983097741719,0,1,4,0,1,2,0,0,1,6,-1.1059865200676708,0,0
1086,0,0.261933110058,0,11,0.9337985897355873,1,1,3,1,2,4,0,0,2,4,0.2619826913437755,1,1
1087,0,1.3590883426971,0,1,-1.8579809176794935,1,1,5,1,2,1,0,0,1,5,-1.4216717227010816,0,1
1088,0,0.9816382509152,0,13,-1.0263870218537248,1,1,5,0,1,4,0,1,4,5,1.6825661031941237,2,0
1089,0,0.2393923199156,1,4,0.5180016418227029,1,1,4,1,2,2,0,0,1,6,-1.1059865200676708,0,1
1090,0,1.3031478390156,0,11,-0.9075878938786148,1,3,4,0,1,4,0,1,4,6,0.2619826913437755,1,0
1091,0,0.3942144675677,0,10,0.5180016418227029,1,1,4,1,2,4,0,0,1,6,-0.053702511289635234,1,1
1092,0,0.6672468884931,1,8,-0.016594434065291246,1,1,2,1,2,4,0,0,1,4,-0.5272303152397513,0,1
1093,0,0.7123769405072,0,12,-0.13539356204040107,0,1,4,1,2,4,0,0,2,5,1.1564240988051058,2,1
1094,0,2.6151606951739,0,13,0.16160425789737348,1,1,4,1,2,4,0,1,4,1,1.6825661031941237,2,1
1095,0,1.0764408646471,0,12,-0.9075878938786148,1,1,4,1,2,4,0,1,5,5,1.1564240988051058,2,1
1097,0,3.793000263344,0,12,-1.8579809176794935,1,1,3,1,2,4,0,0,4,5,1.1564240988051058,2,1
1098,0,1.0684123922059,0,11,0.5774012058102579,1,1,4,0,1,4,0,1,2,5,0.2619826913437755,1,0
1099,0,1.0877119442302,0,10,-0.6699896379283953,0,1,4,0,1,4,0,1,3,6,-0.053702511289635234,1,0
1100,0,0.8177038791337,1,3,-0.07599399805284615,1,3,3,1,2,1,0,0,2,5,-1.2112149209454746,0,1
1101,0,0.2393923199156,0,8,1.111997281698252,1,1,4,1,2,4,1,0,0,5,-0.5272303152397513,0,1
1102,0,0.2393923199156,0,9,1.111997281698252,0,1,2,1,2,4,1,0,1,5,-0.3167735134841442,1,1
1104,0,2.5227140920937,0,4,-0.016594434065291246,1,1,3,1,2,2,0,1,2,2,-1.1059865200676708,0,1
1105,0,2.0593574403513,0,11,-0.19479312602795598,1,2,2,0,1,3,0,1,6,6,0.2619826913437755,1,0
1106,0,0.5189752529236,0,13,1.111997281698252,1,1,4,0,1,4,0,1,2,6,1.6825661031941237,2,0
1107,0,0.2393923199156,0,7,1.111997281698252,1,1,4,1,2,3,0,1,1,6,-0.7376871169953584,0,1
1108,0,0.5500747974793,0,4,1.111997281698252,1,1,3,1,2,2,0,1,2,4,-1.1059865200676708,0,1
1109,0,0.6998059128164,0,9,1.111997281698252,1,1,3,0,1,4,0,1,2,6,-0.3167735134841442,1,0
1110,0,0.717197366511,0,12,0.458602077835148,0,1,3,1,2,4,0,1,3,5,1.1564240988051058,2,1
1111,0,0.5977440207792,0,8,1.052597717710697,1,1,3,1,2,3,0,1,2,4,-0.5272303152397513,0,1
1113,0,4.5709986878139,0,8,-0.5511905099532854,0,2,3,0,1,3,0,0,2,4,-0.5272303152397513,0,0
1114,0,0.7541133316185,0,3,-1.7391817897043835,0,1,3,0,1,1,0,0,1,5,-1.2112149209454746,0,0
1115,0,0.3297866753301,0,11,0.5180016418227029,1,1,4,1,2,4,0,0,1,5,0.2619826913437755,1,1
1116,0,0.3695316588408,0,7,0.9337985897355873,0,1,3,0,1,3,1,1,1,5,-0.7376871169953584,0,0
1117,0,0.2893571196794,0,9,1.052597717710697,1,1,4,1,2,4,0,1,2,4,-0.3167735134841442,1,1
1118,0,1.7982144217246,0,8,-0.07599399805284615,1,1,3,0,1,3,0,0,2,2,-0.5272303152397513,0,0
1119,0,0.9198723647354,0,11,0.2210038218849284,1,2,3,0,1,4,0,1,2,5,0.2619826913437755,1,0
1120,0,0.8909429264143,0,11,1.052597717710697,1,1,3,1,2,4,0,1,1,2,0.2619826913437755,1,1
1121,0,1.1790760166373,0,12,0.3992025138475931,1,1,4,1,2,4,0,1,3,6,1.1564240988051058,2,1
1122,0,2.0747409392242,0,10,-1.7985813536919386,0,3,3,0,1,2,0,0,6,4,-0.053702511289635234,1,0
1123,0,1.2267128835843,0,9,-0.3135922540030658,0,1,3,0,1,3,0,1,4,4,-0.3167735134841442,1,0
1124,0,0.85324029419,0,8,0.7555998977729226,1,1,4,0,1,3,1,1,2,4,-0.5272303152397513,0,0
1125,0,0.650007347773,0,6,0.33980294986003823,1,1,3,1,2,2,0,1,2,4,-0.8955297183120637,0,1
1126,0,0.7613512280267,0,10,0.9931981537231422,1,1,3,1,2,4,0,1,2,2,-0.053702511289635234,1,1
1127,0,1.2274491283566,0,7,0.9931981537231422,1,1,3,0,1,1,0,1,8,4,-0.7376871169953584,0,0
1128,0,0.8205579317644,0,11,1.111997281698252,1,1,4,1,2,4,0,1,2,5,0.2619826913437755,1,1
1129,0,0.5342420749061,0,13,0.8149994617604774,1,1,5,0,1,4,0,1,2,5,1.6825661031941237,2,0
1130,0,0.2393923199156,0,11,1.052597717710697,1,1,4,1,2,4,0,1,1,5,0.2619826913437755,1,1
1131,0,0.2393923199156,0,11,0.9337985897355873,1,1,5,0,1,4,0,1,2,5,0.2619826913437755,1,0
1132,0,0.5074187021689,0,7,1.111997281698252,1,1,4,0,1,3,0,1,1,3,-0.7376871169953584,0,0
1133,0,1.2274491283566,0,9,0.6962003337853676,1,1,3,0,1,4,0,0,2,3,-0.3167735134841442,1,0
1134,0,1.0131241020238,0,12,-0.07599399805284615,0,1,4,0,1,4,0,1,3,4,1.1564240988051058,2,0
1136,0,0.2393923199156,0,6,0.8149994617604774,1,4,3,1,2,1,0,1,6,4,-0.8955297183120637,0,1
1137,0,1.2057404208711,0,12,-0.6105900739408403,1,5,5,1,2,4,0,1,4,6,1.1564240988051058,2,1
1140,0,0.4751778871413,0,13,-0.07599399805284615,1,1,3,0,1,4,0,0,2,5,1.6825661031941237,2,0
1141,0,0.6192044847748,0,12,1.111997281698252,1,1,3,1,2,4,0,1,2,4,1.1564240988051058,2,1
1142,0,3.0167656455104,0,2,0.10220469390981857,1,1,3,0,1,1,1,0,1,2,-1.316443321823278,0,0
1143,0,0.3128007991561,0,3,0.8743990257480324,1,1,3,1,2,2,1,1,1,4,-1.2112149209454746,0,1
1144,0,1.7617955882259,0,11,-0.4323913819781756,0,2,4,0,1,4,0,0,1,5,0.2619826913437755,1,0
1145,0,0.2393923199156,0,9,0.6962003337853676,1,1,4,1,2,4,0,1,1,6,-0.3167735134841442,1,1
1146,0,1.3702931907897,0,13,-0.6699896379283953,1,1,4,1,2,4,0,1,4,4,1.6825661031941237,2,1
1147,0,0.486314130787,0,11,0.33980294986003823,0,1,5,1,2,4,0,1,3,5,0.2619826913437755,1,1
1148,0,0.7547625775087,0,13,-0.3729918179906207,1,1,3,0,1,4,0,1,5,6,1.6825661031941237,2,0
1149,0,0.7472166211546,0,2,0.9931981537231422,1,4,2,0,1,1,0,1,2,4,-1.316443321823278,0,0
1150,0,0.2977081138612,0,9,0.6962003337853676,1,1,5,1,2,4,0,1,1,6,-0.3167735134841442,1,1
1151,0,0.4688335136383,0,4,0.10220469390981857,1,1,2,1,2,2,0,1,2,4,-1.1059865200676708,0,1
1153,0,1.3233634979275,0,13,-0.4323913819781756,1,1,3,0,1,4,1,1,6,4,1.6825661031941237,2,0
1154,0,0.6750469342287,0,13,0.7555998977729226,1,1,4,0,1,4,0,1,2,6,1.6825661031941237,2,0
1155,0,0.4166682409746,0,11,-0.016594434065291246,1,1,3,1,2,4,0,1,2,4,0.2619826913437755,1,1
1156,0,0.4869973970057,0,9,-1.0857865858412796,0,1,4,0,1,2,0,1,5,5,-0.3167735134841442,1,0
1157,0,0.2553341715328,0,12,0.9337985897355873,1,1,2,1,2,4,1,1,2,6,1.1564240988051058,2,1
1158,0,0.3306538237222,0,12,0.33980294986003823,1,1,5,0,1,4,0,0,1,5,1.1564240988051058,2,0
1159,0,1.2695321068792,0,11,-1.2639852778039444,0,1,4,0,1,4,0,1,3,3,0.2619826913437755,1,0
1160,0,0.7561373465366,0,12,-0.6105900739408403,1,4,2,1,2,4,0,0,2,6,1.1564240988051058,2,1
1161,0,1.4933501479621,0,11,-1.1451861498288345,1,1,3,0,1,4,0,1,4,4,0.2619826913437755,1,0
1162,0,3.3181992013181,0,5,-1.2639852778039444,1,1,3,1,2,2,0,0,2,4,-1.0007581191898673,0,1
1163,0,0.631478200238,1,3,0.3992025138475931,1,1,2,1,2,1,0,0,1,4,-1.2112149209454746,0,1
1164,0,2.5188619781731,0,8,0.7555998977729226,1,1,3,0,1,3,0,1,2,4,-0.5272303152397513,0,0
1165,0,1.2455652656958,0,11,0.3992025138475931,1,1,3,1,2,4,0,0,2,5,0.2619826913437755,1,1
1166,0,0.8209224077295,0,4,1.111997281698252,1,2,2,1,2,2,1,1,1,4,-1.1059865200676708,0,1
1167,0,1.118854620903,0,5,1.111997281698252,0,1,3,1,2,2,0,1,1,2,-1.0007581191898673,0,1
1168,0,2.255705500058,0,7,1.111997281698252,1,1,4,1,2,3,0,1,2,2,-0.7376871169953584,0,1
1169,0,2.2665893599037,1,10,-0.7293892019159501,0,4,3,1,2,3,0,1,4,6,-0.053702511289635234,1,1
1170,0,0.2414292309763,0,11,0.9931981537231422,1,1,4,0,1,4,1,1,2,5,0.2619826913437755,1,0
1171,0,0.5293374366038,1,5,1.111997281698252,1,4,3,0,1,2,0,1,1,3,-1.0007581191898673,0,0
1172,0,0.7614141272111,0,11,1.052597717710697,1,1,4,1,2,4,0,1,2,4,0.2619826913437755,1,1
1174,0,2.739805787382,0,0,-1.0857865858412796,1,2,4,1,2,1,0,1,3,5,-1.4742859231399834,0,1
1175,0,0.4291904072607,0,10,0.5774012058102579,1,1,3,0,1,3,1,1,4,4,-0.053702511289635234,1,0
1176,0,1.3965903100866,1,10,-0.7293892019159501,1,5,3,0,1,4,0,1,3,6,-0.053702511289635234,1,0
1177,0,1.5847847324525,0,12,-1.5015835337541639,0,1,3,0,1,4,0,1,3,5,1.1564240988051058,2,0
1178,0,0.2393923199156,0,12,0.33980294986003823,1,1,5,0,1,3,0,1,8,6,1.1564240988051058,2,0
1179,0,1.5306805191893,0,12,-0.07599399805284615,0,2,4,0,1,4,0,1,4,4,1.1564240988051058,2,0
1180,0,0.5191867593839,1,3,0.33980294986003823,1,4,1,0,1,1,1,1,2,3,-1.2112149209454746,0,0
1181,0,5.9899810559374,0,2,-1.9173804816670483,0,1,3,1,2,1,0,0,3,4,-1.316443321823278,0,1
1182,0,0.5894767918775,0,6,1.111997281698252,1,2,3,1,2,3,0,0,1,5,-0.8955297183120637,0,1
1183,0,0.5658758688611,0,8,1.111997281698252,1,1,3,1,2,3,0,1,2,4,-0.5272303152397513,0,1
1184,0,0.9592340966808,0,12,-0.7293892019159501,1,1,3,1,2,4,0,1,3,5,1.1564240988051058,2,1
1185,0,2.8035579724407,0,12,-0.49179094596573053,1,1,3,1,2,4,0,1,4,4,1.1564240988051058,2,1
1186,0,0.4293867026845,0,9,1.052597717710697,1,1,5,1,2,4,0,0,1,6,-0.3167735134841442,1,1
1187,0,0.2838578240015,0,10,0.5774012058102579,1,1,3,0,1,4,0,1,1,5,-0.053702511289635234,1,0
1188,0,0.2393923199156,0,8,0.5774012058102579,0,1,2,0,1,4,0,0,1,5,-0.5272303152397513,0,0
1189,0,0.8881322207972,1,6,-1.0857865858412796,1,4,2,1,2,1,0,1,6,5,-0.8955297183120637,0,1
1190,0,0.9755839253411,0,7,-0.9075878938786148,1,1,4,0,1,2,0,1,4,4,-0.7376871169953584,0,0
1191,0,0.4807421951407,0,13,0.8149994617604774,1,1,4,1,2,4,0,1,1,4,1.6825661031941237,2,1
1192,0,2.8623017039386,0,12,-1.560983097741719,1,5,4,0,1,4,0,0,4,5,1.1564240988051058,2,0
1193,0,0.6863130194341,0,11,0.458602077835148,1,1,4,1,2,4,0,0,2,4,0.2619826913437755,1,1
1194,0,0.5365822130453,1,11,0.10220469390981857,0,1,4,0,1,3,0,1,5,5,0.2619826913437755,1,0
1195,0,1.6557429429913,1,0,0.6368007697978127,0,1,2,1,2,1,0,1,2,2,-1.4742859231399834,0,1
1196,0,0.2393923199156,0,11,0.6962003337853676,1,1,3,0,1,4,0,1,2,5,0.2619826913437755,1,0
1197,0,1.4715508066126,0,0,-1.9767800456546032,1,3,5,0,1,1,0,0,1,4,-1.4742859231399834,0,0
1198,0,0.4358636377798,0,13,0.7555998977729226,1,1,5,0,1,4,0,1,2,5,1.6825661031941237,2,0
1199,0,0.8298610352564,0,11,-0.84818832989106,0,1,5,0,1,4,0,1,4,6,0.2619826913437755,1,0
1201,0,1.7939576502735,0,12,-0.3729918179906207,1,3,4,1,2,4,0,1,4,5,1.1564240988051058,2,1
1202,0,1.3066850715278,0,12,-0.4323913819781756,1,1,3,1,2,4,0,1,3,6,1.1564240988051058,2,1
1203,0,1.7471796984363,0,12,-0.84818832989106,0,4,4,0,1,4,0,1,3,6,1.1564240988051058,2,0
1204,0,1.4283641018047,0,13,0.458602077835148,1,3,5,0,1,4,0,1,3,6,1.6825661031941237,2,0
1205,0,0.7765162746026,0,13,0.8149994617604774,1,1,4,1,2,4,0,0,2,6,1.6825661031941237,2,1
1206,0,1.0744516561741,0,11,-1.2045857138163893,1,1,4,0,1,4,0,0,1,5,0.2619826913437755,1,0
1207,0,0.6417300274655,0,2,0.6962003337853676,1,1,3,0,1,1,0,0,1,4,-1.316443321823278,0,0
1208,0,1.3497885386192,0,13,-0.3135922540030658,1,5,4,0,1,4,0,1,4,6,1.6825661031941237,2,0
1209,0,2.3388482040825,0,13,-0.3135922540030658,1,1,5,1,2,4,0,1,4,6,1.6825661031941237,2,1
1210,0,4.207618065427,0,10,-1.6797822257168287,1,3,3,1,2,3,0,0,4,5,-0.053702511289635234,1,1
1211,0,0.2545831886753,0,12,0.9931981537231422,1,1,3,1,2,4,0,1,6,5,1.1564240988051058,2,1
1212,0,0.4775639612734,0,13,1.111997281698252,1,1,5,0,1,4,0,1,2,6,1.6825661031941237,2,0
1213,0,1.5640951756979,0,13,0.3992025138475931,1,1,4,0,1,4,0,1,3,5,1.6825661031941237,2,0
1214,0,1.0576677717213,0,10,-0.7887887659035051,0,1,3,1,2,4,0,1,3,5,-0.053702511289635234,1,1
1215,0,1.5804567421444,0,13,-0.9075878938786148,1,4,5,1,2,4,0,0,2,6,1.6825661031941237,2,1
1216,0,6.2997978925164,1,1,-0.9669874578661698,0,1,2,0,1,1,1,1,1,2,-1.4216717227010816,0,0
1217,0,0.3324462452925,0,13,0.10220469390981857,1,1,4,1,2,4,0,0,2,5,1.6825661031941237,2,1
1218,0,0.4083758070968,0,12,0.6368007697978127,0,1,4,0,1,4,0,1,2,4,1.1564240988051058,2,0
1219,0,0.9118769511514,0,12,-1.3233848417914993,1,1,3,1,2,4,0,0,2,5,1.1564240988051058,2,1
1220,0,1.4933501479621,0,9,-0.25419269001551087,1,1,3,0,1,4,0,0,1,4,-0.3167735134841442,1,0
1221,0,0.8357964793401,0,11,1.111997281698252,1,1,4,0,1,3,0,1,5,5,0.2619826913437755,1,0
1222,0,0.6652335901004,0,11,1.111997281698252,1,1,3,0,1,4,0,1,2,4,0.2619826913437755,1,0
1223,0,0.922595349327,1,5,-0.5511905099532854,1,1,2,0,1,2,0,0,1,4,-1.0007581191898673,0,0
1224,0,0.5310274691472,0,11,0.458602077835148,1,1,3,1,2,4,0,1,2,5,0.2619826913437755,1,1
1225,0,0.854221151194,0,8,0.458602077835148,1,1,3,1,2,4,1,0,1,4,-0.5272303152397513,0,1
1226,0,0.3959877360327,0,12,1.111997281698252,1,1,2,0,1,4,0,1,2,6,1.1564240988051058,2,0
1227,0,0.3116092872418,0,12,0.33980294986003823,1,1,3,0,1,4,0,1,5,6,1.1564240988051058,2,0
1229,0,0.2477826317915,0,5,1.111997281698252,0,1,2,0,1,2,0,1,1,5,-1.0007581191898673,0,0
1230,0,1.9568804001121,0,13,0.33980294986003823,1,1,3,0,1,4,0,1,2,2,1.6825661031941237,2,0
1231,0,1.0103022144991,0,10,-0.9075878938786148,0,1,3,0,1,2,0,1,8,4,-0.053702511289635234,1,0
1232,0,1.1415513150287,0,5,-0.25419269001551087,1,1,2,0,1,2,0,1,2,4,-1.0007581191898673,0,0
1233,0,0.5673749252992,0,2,0.33980294986003823,1,1,4,1,2,1,0,1,2,5,-1.316443321823278,0,1
1234,0,0.8501856713153,0,9,1.111997281698252,1,1,3,1,2,4,0,1,2,6,-0.3167735134841442,1,1
1236,0,0.2837730804321,0,6,1.052597717710697,1,1,4,1,2,3,0,0,1,5,-0.8955297183120637,0,1
1237,0,3.2901288463993,1,10,-0.5511905099532854,1,2,3,1,2,4,0,0,1,5,-0.053702511289635234,1,1
1239,0,6.2997978925164,0,13,-2.095579173629713,1,1,4,1,2,4,0,0,3,1,1.6825661031941237,2,1
1241,0,0.2972297296171,0,13,0.5180016418227029,1,1,4,1,2,4,0,1,2,6,1.6825661031941237,2,1
1242,0,1.5274641614958,0,7,0.9931981537231422,0,4,3,0,1,2,0,1,3,2,-0.7376871169953584,0,0
1243,0,0.5555596890864,0,9,1.052597717710697,1,1,4,1,2,4,0,1,2,4,-0.3167735134841442,1,1
1244,0,0.2393923199156,0,8,0.8149994617604774,1,1,3,1,2,3,0,1,2,4,-0.5272303152397513,0,1
1245,0,0.4583790333663,0,12,0.042805129922263666,1,1,4,0,1,4,1,1,2,5,1.1564240988051058,2,0
1246,0,4.2380081393064,0,6,1.111997281698252,1,3,3,1,2,2,1,1,2,1,-0.8955297183120637,0,1
1247,0,0.9043917664332,0,9,0.33980294986003823,1,2,4,1,2,4,0,0,2,6,-0.3167735134841442,1,1
1248,0,1.4473898646215,0,12,-0.6699896379283953,1,1,3,1,2,4,0,1,2,5,1.1564240988051058,2,1
1249,0,0.2414292309763,0,9,1.111997281698252,1,1,3,0,1,4,1,1,1,6,-0.3167735134841442,1,0
1250,0,0.3544258106423,0,7,1.111997281698252,1,1,4,1,2,3,0,1,1,4,-0.7376871169953584,0,1
1251,0,0.503757248821,0,12,-0.13539356204040107,1,1,4,1,2,4,0,1,5,5,1.1564240988051058,2,1
1252,0,0.4188346269762,0,12,0.2210038218849284,1,1,4,1,2,4,0,1,2,4,1.1564240988051058,2,1
1253,0,2.1784809633788,0,12,-1.7391817897043835,1,1,5,1,2,4,0,0,2,6,1.1564240988051058,2,1
1255,0,1.607404175661,0,1,-1.7985813536919386,0,1,4,0,1,1,0,0,2,4,-1.4216717227010816,0,0
1256,0,0.5157414904886,0,12,0.9931981537231422,1,5,3,0,1,4,0,1,2,6,1.1564240988051058,2,0
1257,0,0.427487271608,0,10,0.8149994617604774,1,1,4,1,2,4,0,0,2,4,-0.053702511289635234,1,1
1258,0,0.8183292505801,0,7,1.111997281698252,1,3,4,1,2,3,0,1,2,4,-0.7376871169953584,0,1
1259,0,1.8154008028157,0,12,-1.5015835337541639,0,1,5,1,2,4,0,0,2,6,1.1564240988051058,2,1
1260,0,1.5439320819803,0,13,-0.016594434065291246,0,1,3,0,1,4,0,1,7,6,1.6825661031941237,2,0
1261,0,0.8561082331071,0,13,0.33980294986003823,1,1,3,1,2,4,0,1,3,6,1.6825661031941237,2,1
1262,0,1.085137079745,0,12,-0.07599399805284615,1,1,3,0,1,4,0,1,2,5,1.1564240988051058,2,0
1264,0,0.3675976489067,0,11,1.111997281698252,1,1,4,1,2,4,0,1,2,6,0.2619826913437755,1,1
1265,0,0.3116092872418,1,12,0.6368007697978127,1,4,4,0,1,4,0,1,2,5,1.1564240988051058,2,0
1267,0,1.7829689571121,0,5,0.6962003337853676,1,1,3,1,2,2,0,1,1,1,-1.0007581191898673,0,1
1268,0,0.2393923199156,0,8,1.111997281698252,1,1,3,1,2,4,0,1,1,6,-0.5272303152397513,0,1
1269,0,0.2814565839885,0,3,1.111997281698252,1,1,2,1,2,2,0,1,1,4,-1.2112149209454746,0,1
1270,0,0.2393923199156,0,11,1.111997281698252,1,1,4,0,1,4,0,1,2,5,0.2619826913437755,1,0
1271,0,3.3758444480958,1,2,-1.9173804816670483,0,1,5,1,2,1,0,0,1,4,-1.316443321823278,0,1
1272,0,0.4969339450551,0,12,0.16160425789737348,0,1,3,1,2,4,0,1,2,4,1.1564240988051058,2,1
1273,0,0.290503640861,0,12,0.33980294986003823,1,1,3,0,1,4,0,1,3,4,1.1564240988051058,2,0
1274,0,1.2433769698572,0,12,-0.5511905099532854,1,1,4,1,2,4,0,1,6,5,1.1564240988051058,2,1
1275,0,3.5037045627231,0,10,1.111997281698252,0,1,1,0,1,4,1,1,2,2,-0.053702511289635234,1,0
1276,0,0.4029731548684,0,10,1.111997281698252,1,1,3,1,2,4,0,1,2,5,-0.053702511289635234,1,1
1277,0,0.4809451101839,0,7,0.9337985897355873,1,1,3,1,2,3,0,1,2,4,-0.7376871169953584,0,1
1278,0,0.5368123729095,0,13,1.052597717710697,1,1,3,0,1,4,0,1,1,6,1.6825661031941237,2,0
1279,0,0.9339023815613,0,9,0.5774012058102579,1,1,5,0,1,4,0,1,2,2,-0.3167735134841442,1,0
1280,0,0.8121678642205,0,7,-0.9075878938786148,1,5,2,0,1,3,0,1,1,6,-0.7376871169953584,0,0
1281,0,1.1064543953028,0,9,-1.0263870218537248,1,1,4,1,2,2,0,1,6,4,-0.3167735134841442,1,1
1282,0,1.0131241020238,0,11,0.2210038218849284,1,1,4,0,1,4,0,1,2,4,0.2619826913437755,1,0
1283,0,0.3007276385846,0,9,0.7555998977729226,1,1,5,0,1,4,0,1,1,5,-0.3167735134841442,1,0
1284,0,1.857616169031,0,7,-1.7985813536919386,0,1,3,0,1,3,0,0,2,4,-0.7376871169953584,0,0
1285,0,6.2997978925164,0,11,-2.095579173629713,1,5,4,0,1,4,0,0,3,2,0.2619826913437755,1,0
1286,0,0.7569907203089,0,12,1.111997281698252,1,1,4,1,2,4,0,1,3,6,1.1564240988051058,2,1
1287,0,0.4111650303285,0,7,1.111997281698252,1,1,3,1,2,3,0,0,2,4,-0.7376871169953584,0,1
1288,0,1.2585223454469,0,2,-1.7985813536919386,0,3,4,0,1,1,0,0,1,5,-1.316443321823278,0,0
1290,0,0.4205504001716,0,9,0.9931981537231422,1,1,3,1,2,4,1,1,2,6,-0.3167735134841442,1,1
1291,0,0.9368645087805,0,13,-0.4323913819781756,1,1,3,0,1,4,0,1,5,4,1.6825661031941237,2,0
1292,0,0.2971925513418,0,8,0.7555998977729226,1,4,4,1,2,4,0,1,1,4,-0.5272303152397513,0,1
1293,0,1.4877317983057,0,13,-0.3729918179906207,0,1,4,1,2,4,0,1,6,6,1.6825661031941237,2,1
1295,0,0.7452349744362,0,6,1.111997281698252,1,3,3,0,1,2,1,1,3,4,-0.8955297183120637,0,0
1296,0,0.2418164800987,0,11,1.111997281698252,1,1,4,1,2,4,0,1,1,6,0.2619826913437755,1,1
1297,0,1.5959043545127,0,12,0.2210038218849284,1,1,4,1,2,4,0,1,3,4,1.1564240988051058,2,1
1299,0,0.705623118294,0,8,-1.1451861498288345,0,1,3,0,1,3,0,0,2,4,-0.5272303152397513,0,0
1300,0,0.8900607580696,0,13,-0.6105900739408403,1,1,4,0,1,4,0,1,4,6,1.6825661031941237,2,0
1301,0,0.4679659128097,0,13,-0.19479312602795598,1,1,3,0,1,4,0,1,2,5,1.6825661031941237,2,0
1302,0,0.2393923199156,0,12,0.9337985897355873,1,1,4,0,1,4,0,1,2,5,1.1564240988051058,2,0
1303,0,0.3625932156002,0,10,1.111997281698252,1,1,3,1,2,4,0,1,2,6,-0.053702511289635234,1,1
1304,0,0.4570582901908,0,11,1.111997281698252,1,1,4,1,2,4,0,0,1,6,0.2619826913437755,1,1
1305,0,0.350489612142,0,6,0.33980294986003823,1,5,1,0,1,2,1,1,4,5,-0.8955297183120637,0,0
1306,0,2.4298197370929,0,11,-0.25419269001551087,1,1,4,1,2,4,1,1,4,4,0.2619826913437755,1,1
1308,0,0.8427205677458,1,2,0.5180016418227029,0,1,2,1,2,1,1,1,2,1,-1.316443321823278,0,1
